class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
moping,0.32584089040756226,-0.1698635369539261,-0.0602666437625885,0.9796600937843323,0.3132970631122589,-0.19513098895549774,-0.07718600332736969,0.9905123710632324,0.3100014925003052,-0.19600534439086914,-0.07721977680921555,0.9789972305297852,0.3069029152393341,-0.1970336139202118,-0.07737656682729721,0.9897541999816895,0.3203631043434143,-0.19182349741458893,-0.10853122174739838,0.9892082214355469,0.321562796831131,-0.19091103971004486,-0.10856163501739502,0.9755024909973145,0.3229556381702423,-0.18909543752670288,-0.10864020884037018,0.9877547025680542,0.2886798083782196,-0.18763504922389984,-0.10494762659072876,0.9860382080078125,0.3163134753704071,-0.1762336641550064,-0.24819980561733246,0.9787403345108032,0.3183946907520294,-0.14642097055912018,-0.05946739763021469,0.9962348937988281,0.3244074285030365,-0.14344409108161926,-0.10040166229009628,0.9959012269973755,0.2708023488521576,-0.054678890854120255,0.004812678787857294,0.9992265701293945,0.29959315061569214,-0.01395315583795309,-0.33597519993782043,0.9991481304168701,0.33610743284225464,0.12551268935203552,0.05807282403111458,0.37892258167266846,0.3547585904598236,0.16416072845458984,-0.2417571097612381,0.7579237818717957,0.42271479964256287,0.27815815806388855,-0.008851745165884495,0.6631640195846558,0.41728681325912476,0.25651824474334717,-0.034829434007406235,0.6192862391471863,0.44231724739074707,0.29351359605789185,-0.023570651188492775,0.648017168045044,0.4415318965911865,0.2770997881889343,-0.04361043497920036,0.6383889317512512,0.44533541798591614,0.29466840624809265,-0.050695933401584625,0.665785551071167,0.4311870336532593,0.23898407816886902,-0.0511242114007473,0.6293121576309204,0.4375341236591339,0.2953374981880188,-0.02416500821709633,0.6677278280258179,0.4273350238800049,0.24573250114917755,-0.0337432436645031,0.5732902884483337,0.2715400159358978,0.3254105746746063,0.12733246386051178,0.9953385591506958,0.27586129307746887,0.35385027527809143,-0.1273784637451172,0.9988871216773987,0.317893922328949,0.5212932229042053,0.41367676854133606,0.40384766459465027,0.3207102417945862,0.6684646606445312,0.017441246658563614,0.9430900812149048,0.33416926860809326,0.7485901713371277,0.6973735690116882,0.5678582787513733,0.3104974031448364,0.9547208547592163,0.16247479617595673,0.9418390393257141,0.3228885531425476,0.7979416251182556,0.7254922986030579,0.598425567150116,0.2967161536216736,0.9932475686073303,0.17396625876426697,0.8077102303504944,0.4019622504711151,0.7717558145523071,0.711670994758606,0.6986885666847229,0.386271595954895,0.9865178465843201,0.06404902786016464,0.9102739691734314
moping,0.31403273344039917,-0.14162364602088928,-0.00867475476115942,0.9673072695732117,0.30302882194519043,-0.16845063865184784,-0.032887957990169525,0.9845128655433655,0.2998511791229248,-0.1698163002729416,-0.03290698304772377,0.967831015586853,0.2967785894870758,-0.17091107368469238,-0.033038850873708725,0.9830159544944763,0.31096890568733215,-0.16480287909507751,-0.05714726448059082,0.9815310835838318,0.3124721646308899,-0.16402214765548706,-0.05717122182250023,0.959865927696228,0.31420761346817017,-0.16284604370594025,-0.05723154544830322,0.9782127737998962,0.2809560000896454,-0.1612904816865921,-0.09000824391841888,0.9787856340408325,0.31228893995285034,-0.14968104660511017,-0.1997145414352417,0.96636563539505,0.30730798840522766,-0.12292108684778214,-0.017567669972777367,0.9948230981826782,0.3141603469848633,-0.1178298145532608,-0.04968325421214104,0.9938030242919922,0.25105351209640503,-0.028775721788406372,-0.0063456399366259575,0.9991346597671509,0.30229613184928894,0.006273110397160053,-0.2783045768737793,0.9991002678871155,0.3316425383090973,0.14084114134311676,0.045437201857566833,0.34852564334869385,0.36377808451652527,0.11513355374336243,-0.14703671634197235,0.7446255087852478,0.4138319790363312,0.28971365094184875,-0.024079712107777596,0.6178002953529358,0.42654502391815186,0.052174683660268784,0.0969914048910141,0.5973705053329468,0.43723034858703613,0.3098497688770294,-0.037424977868795395,0.6086686253547668,0.43202877044677734,0.07874156534671783,0.10403531789779663,0.6181121468544006,0.4407566487789154,0.31351611018180847,-0.06473524868488312,0.6251319050788879,0.42533278465270996,0.060165826231241226,0.09332924336194992,0.6082739233970642,0.43048250675201416,0.31118661165237427,-0.038531698286533356,0.6278268694877625,0.4270556569099426,0.05925833806395531,0.09832858294248581,0.5540360808372498,0.2650555372238159,0.3317388594150543,0.1175173968076706,0.9952467679977417,0.27709388732910156,0.3660566210746765,-0.11758607625961304,0.9988836050033569,0.31798055768013,0.49735772609710693,0.414263516664505,0.39289170503616333,0.32010307908058167,0.6680024862289429,0.004421167075634003,0.9428863525390625,0.3359421193599701,0.7453591823577881,0.6936029195785522,0.5566986203193665,0.310489296913147,0.9562315344810486,0.10809102654457092,0.9429094195365906,0.3246499001979828,0.7880421280860901,0.7207382321357727,0.5914103388786316,0.2968282699584961,0.9943085312843323,0.11580896377563477,0.8125051856040955,0.40242791175842285,0.7573848366737366,0.7052278518676758,0.6858122944831848,0.385963499546051,0.9854463338851929,0.006208186969161034,0.9084561467170715
moping,0.29886147379875183,-0.13465426862239838,0.03807252272963524,0.9577333331108093,0.302874356508255,-0.1302197277545929,0.009606845676898956,0.9815691709518433,0.29969432950019836,-0.13136856257915497,0.009596818126738071,0.9590150713920593,0.29657793045043945,-0.13223159313201904,0.009497873485088348,0.979395866394043,0.2984771132469177,-0.15616175532341003,-0.012363651767373085,0.9779397249221802,0.2996518015861511,-0.15632744133472443,-0.012384292669594288,0.949226438999176,0.30172473192214966,-0.1565399020910263,-0.012428299523890018,0.9743053913116455,0.2827194333076477,-0.125505268573761,-0.0660502091050148,0.9725635051727295,0.30581989884376526,-0.13212792575359344,-0.16483820974826813,0.9590370059013367,0.2954504191875458,-0.10934992134571075,0.022722691297531128,0.994015634059906,0.2977699041366577,-0.11028185486793518,-0.006596069782972336,0.9926661849021912,0.2397828847169876,-0.0012525490019470453,0.002658368553966284,0.9988932013511658,0.3072591722011566,0.014399985782802105,-0.24882200360298157,0.9991124868392944,0.30791497230529785,0.167728990316391,0.054419755935668945,0.3179064691066742,0.36143073439598083,0.11807722598314285,-0.11412114650011063,0.7352668642997742,0.38802897930145264,0.2955307066440582,0.05831645056605339,0.5653474926948547,0.4332975745201111,0.042794737964868546,0.1496906280517578,0.5715018510818481,0.4220718741416931,0.3207489848136902,0.055253759026527405,0.5603063106536865,0.44209760427474976,0.047266386449337006,0.16508358716964722,0.5940207839012146,0.4266425669193268,0.32343944907188416,0.03324797376990318,0.5750367641448975,0.4432046115398407,0.03337463364005089,0.15561853349208832,0.5838245153427124,0.4095979332923889,0.3152473270893097,0.04760759323835373,0.5783908367156982,0.43363407254219055,0.03830043226480484,0.1525798738002777,0.5312455296516418,0.2534692883491516,0.3411089777946472,0.11019822955131531,0.9949401617050171,0.28278011083602905,0.36748456954956055,-0.11031650751829147,0.9988704919815063,0.3272695541381836,0.4981507360935211,0.3978790044784546,0.38491660356521606,0.3197939097881317,0.6675664782524109,0.0006772690103389323,0.9432976841926575,0.3441265821456909,0.7348417043685913,0.6491605639457703,0.5510348081588745,0.3121798038482666,0.9551536440849304,0.08660133183002472,0.9445558786392212,0.33393773436546326,0.7790696024894714,0.6737134456634521,0.5896342396736145,0.2986055612564087,0.995148241519928,0.09390493482351303,0.8191168904304504,0.4089003801345825,0.741435170173645,0.6734187006950378,0.6734851002693176,0.38519495725631714,0.9852361083030701,-0.005840902682393789,0.9075636863708496
moping,0.29928621649742126,-0.050085119903087616,0.06270517408847809,0.960813045501709,0.30779433250427246,-0.06827404350042343,0.039754949510097504,0.9830383658409119,0.3059283494949341,-0.07035953551530838,0.03976181894540787,0.9620283246040344,0.2992045283317566,-0.073630191385746,0.0396849699318409,0.9810210466384888,0.31317177414894104,-0.07103947550058365,0.01845565252006054,0.9796842336654663,0.3170088827610016,-0.07150167971849442,0.01843360811471939,0.9528969526290894,0.3054039776325226,-0.10016389191150665,0.018489297479391098,0.9763171672821045,0.2862653434276581,-0.07247436046600342,-0.026920242235064507,0.974358320236206,0.30975043773651123,-0.07215655595064163,-0.12429950386285782,0.9615874886512756,0.30338168144226074,-0.03186856955289841,0.04786457493901253,0.9944475293159485,0.3062845766544342,-0.032405294477939606,0.018608516082167625,0.9931732416152954,0.24328584969043732,0.0470881350338459,0.023012757301330566,0.9988800287246704,0.3197879195213318,0.052496787160634995,-0.20877939462661743,0.9991718530654907,0.3148043751716614,0.21374891698360443,0.09820517897605896,0.2982138395309448,0.3693414330482483,0.13022272288799286,-0.08806333690881729,0.7411139011383057,0.4005812704563141,0.3158032298088074,0.09758143126964569,0.5273061394691467,0.4268936812877655,0.07428346574306488,0.15881146490573883,0.5658755302429199,0.4262717366218567,0.34015363454818726,0.09505340456962585,0.5247026085853577,0.4364398419857025,0.08015929162502289,0.17520934343338013,0.5903300046920776,0.429593950510025,0.335485577583313,0.069478839635849,0.5381073355674744,0.43004873394966125,0.06422054767608643,0.16535557806491852,0.5800400972366333,0.41914743185043335,0.332473486661911,0.0854136124253273,0.5435711145401001,0.4293051064014435,0.06306805461645126,0.16140028834342957,0.5281511545181274,0.2576601505279541,0.3571411073207855,0.10348659753799438,0.9951941967010498,0.28488776087760925,0.38264894485473633,-0.10362096130847931,0.9989503026008606,0.33801335096359253,0.5029120445251465,0.3958277404308319,0.3899802267551422,0.3196757435798645,0.6711310744285583,-0.018298737704753876,0.9464963674545288,0.3445682227611542,0.7351688742637634,0.6336338520050049,0.555245041847229,0.31196901202201843,0.9592421054840088,0.017440639436244965,0.9482560157775879,0.33292633295059204,0.7860391139984131,0.6572185158729553,0.5931026339530945,0.29846835136413574,0.9977337718009949,0.019774671643972397,0.830193817615509,0.4087638854980469,0.7488088011741638,0.661615788936615,0.67170250415802,0.38438716530799866,0.9863755702972412,-0.04778662696480751,0.9118509888648987
moping,0.3084346354007721,-0.013449883088469505,-0.020317140966653824,0.9601078629493713,0.30866318941116333,-0.03831647336483002,-0.04354486241936684,0.9826619029045105,0.3062357008457184,-0.039466921240091324,-0.04353661462664604,0.9607999324798584,0.30202391743659973,-0.040590956807136536,-0.04363223537802696,0.9804095029830933,0.3144173324108124,-0.03731334209442139,-0.0668078139424324,0.9794252514839172,0.31709060072898865,-0.037817370146512985,-0.06683950126171112,0.9518035650253296,0.30633166432380676,-0.041039325296878815,-0.06683243811130524,0.975900411605835,0.2886787950992584,-0.03947244584560394,-0.07893744111061096,0.9729160070419312,0.3088882267475128,-0.04661877080798149,-0.18926580250263214,0.9591161012649536,0.30615195631980896,0.0014305742224678397,-0.02691386640071869,0.9941914081573486,0.3096957802772522,0.0021043738815933466,-0.05862833186984062,0.9928097724914551,0.24345529079437256,0.04419161006808281,-0.03144419938325882,0.9988390207290649,0.314464271068573,0.06347668915987015,-0.25568699836730957,0.9992235898971558,0.3136126399040222,0.21091581881046295,0.042889319360256195,0.2848861515522003,0.3825913667678833,0.14718718826770782,-0.1711447685956955,0.7502194046974182,0.3943563401699066,0.3206709921360016,0.021709104999899864,0.5007070899009705,0.4397505521774292,0.06753750890493393,0.04316893592476845,0.572466254234314,0.4242062568664551,0.3507116436958313,0.018439484760165215,0.5002322793006897,0.4454210698604584,0.08898556232452393,0.051692768931388855,0.5963162183761597,0.42637959122657776,0.3436576724052429,-0.006098189391195774,0.5126970410346985,0.43839237093925476,0.07355938851833344,0.04373940825462341,0.5861475467681885,0.4132862091064453,0.3408321738243103,0.0100502148270607,0.5190743803977966,0.4299723505973816,0.07543566823005676,0.04611588269472122,0.5328851342201233,0.25378793478012085,0.35551580786705017,0.10281650722026825,0.9951983690261841,0.28483879566192627,0.3855372667312622,-0.10296283662319183,0.9990056753158569,0.3393086791038513,0.5036330819129944,0.40063124895095825,0.38605061173439026,0.3189265727996826,0.6739546656608582,-0.04067409038543701,0.9489266872406006,0.3435516655445099,0.7364107966423035,0.6422430276870728,0.5534223914146423,0.3121664524078369,0.9580676555633545,-0.03310712054371834,0.9513489007949829,0.3342094123363495,0.7859440445899963,0.6667599678039551,0.5926206707954407,0.29884880781173706,0.9968324303627014,-0.03290834277868271,0.8393899202346802,0.4086683988571167,0.748863160610199,0.6778193712234497,0.6644271612167358,0.38428565859794617,0.9851124286651611,-0.13153940439224243,0.915024995803833
moping,0.3126515746116638,0.022408096119761467,-0.048558469861745834,0.9588214159011841,0.31128591299057007,0.0016893463907763362,-0.045047249644994736,0.9808160066604614,0.3071655035018921,0.0014708307571709156,-0.04472891986370087,0.9584829211235046,0.3044911324977875,0.00020053038315381855,-0.04485902935266495,0.978531539440155,0.31522896885871887,0.001894429442472756,-0.07776849716901779,0.9777891039848328,0.31680089235305786,0.0022200720850378275,-0.07791918516159058,0.9497967958450317,0.3082673251628876,0.0011816914193332195,-0.07815264910459518,0.9738819003105164,0.29108282923698425,-0.003580535529181361,-0.11082116514444351,0.9695298075675964,0.31026536226272583,0.005577198229730129,-0.2239249050617218,0.953181803226471,0.309030145406723,0.030969738960266113,-0.03135973587632179,0.9926398992538452,0.3115920424461365,0.05263165384531021,-0.07288597524166107,0.9905387759208679,0.24755404889583588,0.05573398619890213,-0.032825104892253876,0.9987976551055908,0.3059457242488861,0.07074765861034393,-0.2638164758682251,0.9992595911026001,0.31935155391693115,0.20876295864582062,0.0582551434636116,0.27908018231391907,0.36508792638778687,0.15431775152683258,-0.19061699509620667,0.7560846209526062,0.39894306659698486,0.3317180573940277,0.022178247570991516,0.49063730239868164,0.44613003730773926,0.07149171084165573,0.005622292403131723,0.584941565990448,0.4250292479991913,0.3551021218299866,0.02641718089580536,0.4910348951816559,0.4560367166996002,0.07513605058193207,0.011034931987524033,0.6073508262634277,0.4272262156009674,0.3524549901485443,-0.003885601880028844,0.503348171710968,0.45529240369796753,0.06043470278382301,0.004207557998597622,0.5977330803871155,0.41578373312950134,0.35015493631362915,0.011444729752838612,0.5082645416259766,0.44686031341552734,0.06584228575229645,0.009582855738699436,0.542397141456604,0.25947335362434387,0.3520887792110443,0.10539333522319794,0.9952752590179443,0.27662068605422974,0.38124191761016846,-0.10547976195812225,0.9990758895874023,0.3316265642642975,0.5101790428161621,0.40459394454956055,0.3711375594139099,0.3185575306415558,0.672362744808197,-0.13804610073566437,0.9495676755905151,0.34014663100242615,0.7379766702651978,0.6658771634101868,0.536533534526825,0.3117660880088806,0.9572432637214661,-0.1530991643667221,0.9530179500579834,0.32948800921440125,0.7905756235122681,0.6924523711204529,0.5777574777603149,0.2983708083629608,0.9963371753692627,-0.15525789558887482,0.8445398807525635,0.40168166160583496,0.7594801783561707,0.6896765232086182,0.6445237994194031,0.3838937282562256,0.9849192500114441,-0.2749958634376526,0.9167591333389282
moping,0.31413882970809937,0.0039831199683249,-0.0028656311333179474,0.9477741122245789,0.3128964304924011,0.003269907319918275,-0.02422705665230751,0.9706524014472961,0.3051246702671051,-0.024533838033676147,-0.024165716022253036,0.9466103315353394,0.304210901260376,-0.024845533072948456,-0.02428514137864113,0.9681821465492249,0.3156050741672516,0.003056603018194437,-0.05174865946173668,0.9668656587600708,0.3165377080440521,0.0032463606912642717,-0.051786117255687714,0.9362967014312744,0.3096100091934204,0.002558868145570159,-0.05182480812072754,0.9612486958503723,0.2900598645210266,-0.02857566438615322,-0.084455206990242,0.9581542611122131,0.3098442852497101,-0.018716465681791306,-0.20469261705875397,0.9370203614234924,0.3069187104701996,0.026143759489059448,-0.009055554866790771,0.9887024164199829,0.31263086199760437,0.033826131373643875,-0.04576359689235687,0.9850857257843018,0.25129151344299316,0.04186480492353439,-0.030212320387363434,0.9987989664077759,0.3024272322654724,0.0692182257771492,-0.2742198407649994,0.9992774128913879,0.3222008943557739,0.20182953774929047,0.05530615895986557,0.27539652585983276,0.3560689389705658,0.16284669935703278,-0.19224917888641357,0.7645956873893738,0.4013481140136719,0.33686563372612,-0.0006756256334483624,0.49175187945365906,0.4350632429122925,0.08307153731584549,-0.006524353288114071,0.5984415411949158,0.4233304560184479,0.35788217186927795,-0.006067485548555851,0.49275484681129456,0.4487352669239044,0.09196300059556961,-0.006899492349475622,0.6186535954475403,0.4247671067714691,0.3528256118297577,-0.04042668268084526,0.5046052932739258,0.4508577287197113,0.07767735421657562,-0.01039306353777647,0.6090813279151917,0.4164065718650818,0.3517444431781769,-0.01572764851152897,0.5074513554573059,0.44164302945137024,0.0804266557097435,-0.0020965782459825277,0.5517624616622925,0.25900372862815857,0.35130032896995544,0.10780765116214752,0.995274007320404,0.2738150656223297,0.3804176449775696,-0.10798563063144684,0.9991196990013123,0.32477954030036926,0.5368281006813049,0.3847368657588959,0.3586571216583252,0.3177432417869568,0.6717745065689087,-0.1131804957985878,0.9487670660018921,0.3299306333065033,0.7757951021194458,0.6312759518623352,0.5246456265449524,0.3114682137966156,0.9564034342765808,-0.10079138725996017,0.9535914063453674,0.3211815655231476,0.8192787766456604,0.6553064584732056,0.5677153468132019,0.29814714193344116,0.99516361951828,-0.10130192339420319,0.8485901951789856,0.38722607493400574,0.8004911541938782,0.6422911286354065,0.6275845766067505,0.378251850605011,0.9807437658309937,-0.2119663804769516,0.9160782098770142
moping,0.31609275937080383,0.05076458305120468,-0.043061334639787674,0.9271094799041748,0.3166581392288208,0.03432784229516983,-0.07480641454458237,0.9424494504928589,0.3143634796142578,0.03100540302693844,-0.07479166984558105,0.9222204685211182,0.3140985667705536,0.02933480590581894,-0.07485678791999817,0.9447202086448669,0.3177768290042877,0.03500943258404732,-0.10180115699768066,0.939369261264801,0.3180319666862488,0.03515233099460602,-0.10176297277212143,0.9118958711624146,0.3131537437438965,0.0340912789106369,-0.10172578692436218,0.9330644011497498,0.2929095923900604,-0.002636347198858857,-0.11600612848997116,0.9397158026695251,0.3061797022819519,0.0022594453766942024,-0.23730479180812836,0.9066069722175598,0.3080708682537079,0.053156569600105286,-0.04309116303920746,0.9753106832504272,0.3127124309539795,0.05950762704014778,-0.07774842530488968,0.9659378528594971,0.26745715737342834,0.035548534244298935,-0.026502195745706558,0.9987457990646362,0.2854536771774292,0.058524735271930695,-0.27479949593544006,0.9992552995681763,0.3239002525806427,0.19795112311840057,0.09375713020563126,0.2625199556350708,0.3518345355987549,0.1598009467124939,-0.20212171971797943,0.7646791934967041,0.40301278233528137,0.3377681076526642,0.0993814691901207,0.48034361004829407,0.4384980797767639,0.08358235657215118,-0.03761269524693489,0.6063973307609558,0.42403265833854675,0.35780584812164307,0.1067919060587883,0.48552069067955017,0.455920934677124,0.0824170932173729,-0.03806805983185768,0.6244137287139893,0.42639753222465515,0.3591269850730896,0.06967645138502121,0.49793198704719543,0.4507807493209839,0.07105907797813416,-0.041968319565057755,0.6153252720832825,0.4171336889266968,0.3505854904651642,0.0857279896736145,0.49735045433044434,0.44539836049079895,0.0755305364727974,-0.0336008295416832,0.555590033531189,0.26126882433891296,0.35255563259124756,0.11256793886423111,0.9953183531761169,0.2633160948753357,0.3792274296283722,-0.11284726858139038,0.9991351962089539,0.3251383602619171,0.5802324414253235,0.3108981251716614,0.35209494829177856,0.31654343008995056,0.6695712208747864,-0.1369764804840088,0.947442352771759,0.32268574833869934,0.8200311660766602,0.5375959873199463,0.5207926630973816,0.3112647235393524,0.9556427001953125,-0.10984597355127335,0.9521743059158325,0.3118151128292084,0.8587337732315063,0.5581164956092834,0.5605509281158447,0.2978496849536896,0.9946991205215454,-0.1084555834531784,0.8475732207298279,0.38281670212745667,0.8590056300163269,0.5215805172920227,0.621690571308136,0.3752546012401581,0.9799087047576904,-0.21467098593711853,0.9144036173820496
moping,0.3161959946155548,0.036954768002033234,-0.11894846707582474,0.9093488454818726,0.31718263030052185,0.01690535992383957,-0.13765406608581543,0.9189292788505554,0.3167918622493744,0.016052985563874245,-0.13765282928943634,0.9012411236763,0.31682538986206055,0.01452934555709362,-0.137762650847435,0.924716591835022,0.31791988015174866,0.01635630801320076,-0.16770602762699127,0.9162322282791138,0.3180718421936035,0.016177644953131676,-0.1677442491054535,0.8899758458137512,0.3135184347629547,0.014718025922775269,-0.16779159009456635,0.9083802700042725,0.29307204484939575,-0.018266087397933006,-0.14488866925239563,0.9241285920143127,0.30286097526550293,0.0064282724633812904,-0.28085583448410034,0.8801594376564026,0.3105343282222748,0.042883824557065964,-0.10609892755746841,0.9654943346977234,0.3133551776409149,0.0433611199259758,-0.14619846642017365,0.9520861506462097,0.27805081009864807,0.03194648399949074,-0.03881313279271126,0.9987202882766724,0.274081826210022,0.05390927568078041,-0.30773189663887024,0.9992177486419678,0.3275432586669922,0.18287019431591034,0.08963778614997864,0.261250764131546,0.34667548537254333,0.1580585390329361,-0.21953366696834564,0.7594413161277771,0.40406280755996704,0.3400927484035492,0.07765001803636551,0.47936388850212097,0.4331064820289612,0.08582504093647003,-0.07790397852659225,0.6133558750152588,0.4252873957157135,0.3593139946460724,0.07194802910089493,0.48777690529823303,0.4561731815338135,0.08245756477117538,-0.08075279742479324,0.6301789283752441,0.42694228887557983,0.3618480861186981,0.039614949375391006,0.50118488073349,0.4495238959789276,0.07114310562610626,-0.08306518197059631,0.6216483116149902,0.4183458983898163,0.35210999846458435,0.061949990689754486,0.4970382750034332,0.44473737478256226,0.07518461346626282,-0.07281765341758728,0.5601783990859985,0.2614212930202484,0.3534611761569977,0.11535397171974182,0.9949151277542114,0.25775885581970215,0.379904568195343,-0.11564403772354126,0.9990978240966797,0.32801637053489685,0.5787391662597656,0.31635382771492004,0.34447309374809265,0.3164771497249603,0.6689383387565613,-0.15472540259361267,0.9439830183982849,0.32001107931137085,0.8066850304603577,0.5636646747589111,0.5043201446533203,0.3110870122909546,0.9568407535552979,-0.11806495487689972,0.9474856853485107,0.308951199054718,0.8480202555656433,0.5866571068763733,0.5436731576919556,0.29762616753578186,0.9962121844291687,-0.11602520197629929,0.8420146107673645,0.37802839279174805,0.8622715473175049,0.5513398051261902,0.6027862429618835,0.37415221333503723,0.9851752519607544,-0.2311525195837021,0.9067138433456421
moping,0.31837406754493713,0.09927026182413101,-0.15107375383377075,0.9032281041145325,0.3206236660480499,0.08023689687252045,-0.16979919373989105,0.9111312627792358,0.3209809958934784,0.07887672632932663,-0.16981561481952667,0.8912562131881714,0.32061702013015747,0.07687822729349136,-0.1699264794588089,0.9186931848526001,0.3256547451019287,0.0852542445063591,-0.19814155995845795,0.9098729491233826,0.3247668743133545,0.086133673787117,-0.19817082583904266,0.8812456727027893,0.316756010055542,0.08488979190587997,-0.19815602898597717,0.9004401564598083,0.30422961711883545,0.04012181982398033,-0.17697454988956451,0.917607307434082,0.3068535327911377,0.06809639930725098,-0.305630087852478,0.8649009466171265,0.31380990147590637,0.10128813236951828,-0.13819076120853424,0.9622488021850586,0.3136226236820221,0.10302864015102386,-0.17631182074546814,0.9468729496002197,0.269087016582489,0.04760534688830376,-0.06445383280515671,0.9987040162086487,0.27143049240112305,0.06973037123680115,-0.3243272006511688,0.9991869330406189,0.329664945602417,0.18272815644741058,0.09167303889989853,0.2711896598339081,0.3465176224708557,0.15705810487270355,-0.2438458502292633,0.7618444561958313,0.4054950773715973,0.33734503388404846,0.1274215430021286,0.4895499050617218,0.43696779012680054,0.08448398858308792,-0.11488328874111176,0.6309139728546143,0.42644208669662476,0.35596492886543274,0.14007583260536194,0.49682343006134033,0.4574939012527466,0.08281635493040085,-0.11979370564222336,0.6443936824798584,0.4283605217933655,0.3598337471485138,0.09898848831653595,0.5115612745285034,0.45632317662239075,0.0687091127038002,-0.12187746167182922,0.6365472674369812,0.41946208477020264,0.35558974742889404,0.11391306668519974,0.505199670791626,0.446475625038147,0.0739000216126442,-0.11033487319946289,0.5745497941970825,0.26303908228874207,0.3545694053173065,0.11356820166110992,0.9944159388542175,0.2560254633426666,0.38045427203178406,-0.11382842808961868,0.9990249872207642,0.3290799558162689,0.5718533396720886,0.2758505046367645,0.33487042784690857,0.3160014748573303,0.6672824621200562,-0.17343401908874512,0.9377134442329407,0.31701406836509705,0.8060011267662048,0.5006614327430725,0.4806283116340637,0.3110503852367401,0.9568157196044922,-0.15988506376743317,0.9407785534858704,0.30558091402053833,0.8479002714157104,0.5215277075767517,0.5207456350326538,0.29753413796424866,0.9960424900054932,-0.15909431874752045,0.8359052538871765,0.3727644979953766,0.8754953742027283,0.4874429702758789,0.5735082626342773,0.3722424805164337,0.995506227016449,-0.2697499692440033,0.896085262298584
moping,0.32692840695381165,0.12494923919439316,-0.1281164437532425,0.9033123254776001,0.3293047249317169,0.11597763746976852,-0.14481697976589203,0.9090244770050049,0.32960984110832214,0.10397413372993469,-0.14483051002025604,0.8909092545509338,0.32889220118522644,0.10245952010154724,-0.1449442356824875,0.9182631969451904,0.33042362332344055,0.11866242438554764,-0.17315775156021118,0.9083387851715088,0.32919928431510925,0.11892858892679214,-0.17319586873054504,0.8808648586273193,0.32526516914367676,0.11913666874170303,-0.17316769063472748,0.8977364301681519,0.3119398057460785,0.08303103595972061,-0.16468530893325806,0.91877281665802,0.31100502610206604,0.10027363151311874,-0.2954382300376892,0.8607620000839233,0.3162481486797333,0.12641818821430206,-0.11768997460603714,0.9616353511810303,0.31478142738342285,0.12656742334365845,-0.1558660864830017,0.9456482529640198,0.2710687518119812,0.05747614800930023,-0.08266010880470276,0.9987683296203613,0.270243763923645,0.08345718681812286,-0.32234928011894226,0.9991480112075806,0.33902713656425476,0.17428547143936157,0.05204795300960541,0.2924604117870331,0.34585824608802795,0.1563839167356491,-0.2604275047779083,0.7641639709472656,0.4082515835762024,0.33351242542266846,0.09278957545757294,0.5158998370170593,0.4338759481906891,0.08393391221761703,-0.1396724134683609,0.6456517577171326,0.42742154002189636,0.35280007123947144,0.09800875931978226,0.5177897810935974,0.4538806080818176,0.08390618115663528,-0.14576978981494904,0.6551946997642517,0.4291607439517975,0.35480034351348877,0.06044977158308029,0.5329898595809937,0.45356103777885437,0.06923709064722061,-0.14380602538585663,0.6479211449623108,0.4201158583164215,0.3520492911338806,0.07910260558128357,0.5267221331596375,0.4427144229412079,0.07465873658657074,-0.13414457440376282,0.5861051678657532,0.26664164662361145,0.35143935680389404,0.107744000852108,0.9946399331092834,0.25573864579200745,0.380281001329422,-0.10788415372371674,0.9990367293357849,0.3288913667201996,0.5704336166381836,0.25507330894470215,0.32868489623069763,0.31284356117248535,0.66452556848526,-0.16914035379886627,0.9261199235916138,0.31113821268081665,0.8365891575813293,0.4494941532611847,0.459990531206131,0.31057319045066833,0.9566876888275146,-0.15513761341571808,0.929406464099884,0.2993759512901306,0.8766357898712158,0.468535453081131,0.5016482472419739,0.29721811413764954,0.9946480989456177,-0.13723379373550415,0.8256704807281494,0.36940234899520874,0.8936398029327393,0.43726927042007446,0.5489310622215271,0.37139710783958435,0.9941887259483337,-0.19016170501708984,0.8817892670631409
